"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00048135","SHASTA DAM, CA US","2022-11-03",,,"0.00",,,"55","39","41"
"USC00048135","SHASTA DAM, CA US","2022-11-04",,,"0.00",,,"58","41","46"
"USC00048135","SHASTA DAM, CA US","2022-11-05",,,"0.15",,,"58","43","44"
"USC00048135","SHASTA DAM, CA US","2022-11-06",,,"0.10",,,"51","44","51"
"USC00048135","SHASTA DAM, CA US","2022-11-07",,,"0.66",,,"53","36","40"
"USC00048135","SHASTA DAM, CA US","2022-11-08",,,"1.20","0.0","0.0","47","34","34"
"USC00048135","SHASTA DAM, CA US","2022-11-09",,,"0.40","0.0","0.0","40","34","40"
"USC00048135","SHASTA DAM, CA US","2022-11-10",,,"0.40","0.0","0.0","47","34","40"
"USC00048135","SHASTA DAM, CA US","2022-11-11",,,"0.00",,,"56","39","43"
"USC00048135","SHASTA DAM, CA US","2022-11-12",,,"0.00",,,"55","38","42"
"USC00048135","SHASTA DAM, CA US","2022-11-13",,,"0.00",,,"55","38","42"
"USC00048135","SHASTA DAM, CA US","2022-11-14",,,"0.00",,,"60","42","49"
"USC00048135","SHASTA DAM, CA US","2022-11-15",,,"0.00",,,"63","42","52"
"USC00048135","SHASTA DAM, CA US","2022-11-16",,,"0.00",,,"66","51","55"
"USC00048135","SHASTA DAM, CA US","2022-11-17",,,"0.00",,,"69","43","44"
"USC00048135","SHASTA DAM, CA US","2022-11-18",,,"0.00",,,"54","43","48"
"USC00048135","SHASTA DAM, CA US","2022-11-19",,,"0.00",,,"60","45","46"
"USC00048135","SHASTA DAM, CA US","2022-11-20",,,"0.00",,,"63","40","53"
"USC00048135","SHASTA DAM, CA US","2022-11-21",,,"0.00",,,"62","45","47"
"USC00048135","SHASTA DAM, CA US","2022-11-22",,,"0.00",,,"65","45","47"
"USC00048135","SHASTA DAM, CA US","2022-11-23",,,"0.00",,,"60","46","51"
"USC00048135","SHASTA DAM, CA US","2022-11-24",,,"0.00",,,"67","46","65"
"USC00048135","SHASTA DAM, CA US","2022-11-25",,,"0.00",,,"72","45","48"
"USC00048135","SHASTA DAM, CA US","2022-11-26",,,"0.00",,,"64","48","53"
"USC00048135","SHASTA DAM, CA US","2022-11-27",,,"0.00",,,"65","47","53"
"USC00048135","SHASTA DAM, CA US","2022-11-28",,,"0.00",,,"65","37","38"
"USC00048135","SHASTA DAM, CA US","2022-11-29",,,"0.00",,,"65","37","38"
"USC00048135","SHASTA DAM, CA US","2022-11-30",,,"0.00",,,"65","37","38"
"USC00048135","SHASTA DAM, CA US","2022-12-01",,,"1.12","0.0","0.0","48","37","41"
"USC00048135","SHASTA DAM, CA US","2022-12-02",,,"0.00","0.0","0.0","50","31","32"
"USC00048135","SHASTA DAM, CA US","2022-12-03",,,"0.02","0.0","0.0","49","32","38"
"USC00048135","SHASTA DAM, CA US","2022-12-04",,,"0.30","0.0","0.0","43","38","41"
"USC00048135","SHASTA DAM, CA US","2022-12-05",,,"1.10","0.0","0.0","45","41","43"
"USC00048135","SHASTA DAM, CA US","2022-12-06",,,"0.05","0.0","0.0","47","40","40"
"USC00048135","SHASTA DAM, CA US","2022-12-07",,,"0.00","0.0","0.0","49","39","39"
"USC00048135","SHASTA DAM, CA US","2022-12-08",,,"0.05","0.0","0.0","53","39","42"
"USC00048135","SHASTA DAM, CA US","2022-12-09",,,"0.97","0.0","0.0","53","35","36"
"USC00048135","SHASTA DAM, CA US","2022-12-10",,,"1.75","0.0","0.0","53","36","40"
"USC00048135","SHASTA DAM, CA US","2022-12-11",,,"0.10","0.0","0.0","51","37","40"
"USC00048135","SHASTA DAM, CA US","2022-12-12",,,"0.10","0.0","0.0","51","34","34"
"USC00048135","SHASTA DAM, CA US","2022-12-13",,,"0.00","0.0","0.0","51","34","37"
"USC00048135","SHASTA DAM, CA US","2022-12-14",,,"0.00","0.0","0.0","53","34","37"
"USC00048135","SHASTA DAM, CA US","2022-12-15",,,"0.00","0.0","0.0","56","37","44"
"USC00048135","SHASTA DAM, CA US","2022-12-16",,,"0.00","0.0","0.0","59","39","42"
"USC00048135","SHASTA DAM, CA US","2022-12-17",,,"0.00","0.0","0.0","55","38","39"
"USC00048135","SHASTA DAM, CA US","2022-12-18",,,"0.00","0.0","0.0","56","36","40"
"USC00048135","SHASTA DAM, CA US","2022-12-19",,,"0.00","0.0","0.0","56","32","32"
"USC00048135","SHASTA DAM, CA US","2022-12-20",,,"0.00","0.0","0.0","43","32","40"
"USC00048135","SHASTA DAM, CA US","2022-12-21",,,"0.00","0.0","0.0","50","40","45"
"USC00048135","SHASTA DAM, CA US","2022-12-22",,,"0.00","0.0","0.0","53","45","47"
"USC00048135","SHASTA DAM, CA US","2022-12-23",,,"0.10","0.0","0.0","48","40","44"
"USC00048135","SHASTA DAM, CA US","2022-12-24",,,"0.00","0.0","0.0","53","44","46"
"USC00048135","SHASTA DAM, CA US","2022-12-25",,,"0.00","0.0","0.0","59","46","56"
"USC00048135","SHASTA DAM, CA US","2022-12-26",,,"0.00","0.0","0.0","64","44","46"
"USC00048135","SHASTA DAM, CA US","2022-12-27",,,"2.20","0.0","0.0","50","42","49"
"USC00048135","SHASTA DAM, CA US","2022-12-28",,,"0.00","0.0","0.0","57","37","37"
"USC00048135","SHASTA DAM, CA US","2022-12-29",,,"0.70","0.0","0.0","51","37","40"
"USC00048135","SHASTA DAM, CA US","2022-12-30",,,"2.00","0.0","0.0","42","37","41"
"USC00048135","SHASTA DAM, CA US","2022-12-31",,,"2.00","0.0","0.0","57","41","47"
"USC00048135","SHASTA DAM, CA US","2023-01-01",,,"0.00","0.0","0.0","51","40","41"
"USC00048135","SHASTA DAM, CA US","2023-01-02",,,"0.00","0.0","0.0","56","40","41"
"USC00048135","SHASTA DAM, CA US","2023-01-03",,,"0.20","0.0","0.0","56","35","38"
"USC00048135","SHASTA DAM, CA US","2023-01-04",,,"0.07","0.0","0.0","43","38","42"
"USC00048135","SHASTA DAM, CA US","2023-01-05",,,"2.53","0.0","0.0","54","42","49"
"USC00048135","SHASTA DAM, CA US","2023-01-06",,,"2.00","0.0","0.0","49","43","43"
"USC00048135","SHASTA DAM, CA US","2023-01-07",,,"2.83","0.0","0.0","46","41","45"
"USC00048135","SHASTA DAM, CA US","2023-01-08",,,"2.02","0.0","0.0","47","41","45"
"USC00048135","SHASTA DAM, CA US","2023-01-09",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-01-10",,,"2.00","0.0","0.0","54","41","42"
"USC00048135","SHASTA DAM, CA US","2023-01-11",,,"2.00","0.0","0.0","48","38","44"
"USC00048135","SHASTA DAM, CA US","2023-01-12",,,"1.80","0.0","0.0","48","43","47"
"USC00048135","SHASTA DAM, CA US","2023-01-13",,,"0.05","0.0","0.0","54","47","48"
"USC00048135","SHASTA DAM, CA US","2023-01-14",,,"2.60","0.0","0.0","54","46","49"
"USC00048135","SHASTA DAM, CA US","2023-01-15",,,"0.95","0.0","0.0","54","40","42"
"USC00048135","SHASTA DAM, CA US","2023-01-16",,,"0.05","0.0","0.0","46","41","42"
"USC00048135","SHASTA DAM, CA US","2023-01-17",,,"0.00","0.0","0.0","52","36","37"
"USC00048135","SHASTA DAM, CA US","2023-01-18",,,"0.00","0.0","0.0","55","36","37"
"USC00048135","SHASTA DAM, CA US","2023-01-19",,,"0.63","0.0","0.0","55","35","36"
"USC00048135","SHASTA DAM, CA US","2023-01-20",,,"0.00","0.0","0.0","50","36","38"
"USC00048135","SHASTA DAM, CA US","2023-01-21",,,"0.00","0.0","0.0","54","38","43"
"USC00048135","SHASTA DAM, CA US","2023-01-22",,,"0.00","0.0","0.0","55","36","45"
"USC00048135","SHASTA DAM, CA US","2023-01-23",,,"0.00","0.0","0.0","53","38","43"
"USC00048135","SHASTA DAM, CA US","2023-01-24",,,"0.00","0.0","0.0","60","43","46"
"USC00048135","SHASTA DAM, CA US","2023-01-25",,,"0.00","0.0","0.0","66","46","46"
"USC00048135","SHASTA DAM, CA US","2023-01-26",,,"0.00","0.0","0.0","66","46","51"
"USC00048135","SHASTA DAM, CA US","2023-01-27",,,"0.00","0.0","0.0","67","42","42"
"USC00048135","SHASTA DAM, CA US","2023-01-28",,,"0.00","0.0","0.0","56","40","42"
"USC00048135","SHASTA DAM, CA US","2023-01-29",,,"0.00","0.0","0.0","62","39","44"
"USC00048135","SHASTA DAM, CA US","2023-01-30",,,"0.00","0.0","0.0","49","36","36"
"USC00048135","SHASTA DAM, CA US","2023-01-31",,,"0.00","0.0","0.0","52","35","41"
"USC00048135","SHASTA DAM, CA US","2023-02-01",,,"0.00","0.0","0.0","64","35","36"
"USC00048135","SHASTA DAM, CA US","2023-02-02",,,"0.00","0.0","0.0","57","36","37"
"USC00048135","SHASTA DAM, CA US","2023-02-03",,,"0.42","0.0","0.0","53","37","41"
"USC00048135","SHASTA DAM, CA US","2023-02-04",,,"0.99","0.0","0.0","49","41","44"
"USC00048135","SHASTA DAM, CA US","2023-02-05",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-02-06","    2","0.08",,"0.0","0.0","52","37","37"
"USC00048135","SHASTA DAM, CA US","2023-02-07",,,"0.01","0.0","0.0","59","37","43"
"USC00048135","SHASTA DAM, CA US","2023-02-08",,,"0.00","0.0","0.0","59","35","43"
"USC00048135","SHASTA DAM, CA US","2023-02-09",,,"0.00","0.0","0.0","68","43","46"
"USC00048135","SHASTA DAM, CA US","2023-02-10",,,"0.00","0.0","0.0","68","40","42"
"USC00048135","SHASTA DAM, CA US","2023-02-11",,,"0.10","0.0","0.0","56","37","44"
"USC00048135","SHASTA DAM, CA US","2023-02-12",,,"0.00","0.0","0.0","65","44","51"
"USC00048135","SHASTA DAM, CA US","2023-02-13",,,"0.00","0.0","0.0","71","45","46"
"USC00048135","SHASTA DAM, CA US","2023-02-14",,,"0.00","0.0","0.0","67","33","35"
"USC00048135","SHASTA DAM, CA US","2023-02-15",,,"0.00","0.0","0.0","50","35","36"
"USC00048135","SHASTA DAM, CA US","2023-02-16",,,"0.00","0.0","0.0","58","34","35"
"USC00048135","SHASTA DAM, CA US","2023-02-17",,,"0.00","0.0","0.0","48","35","40"
"USC00048135","SHASTA DAM, CA US","2023-02-18",,,"0.00","0.0","0.0","63","39","49"
"USC00048135","SHASTA DAM, CA US","2023-02-19",,,"0.00","0.0","0.0","61","43","56"
"USC00048135","SHASTA DAM, CA US","2023-02-20",,,"0.00","0.0","0.0","73","49","57"
"USC00048135","SHASTA DAM, CA US","2023-02-21",,,"0.00","0.0","0.0","77","43","44"
"USC00048135","SHASTA DAM, CA US","2023-02-22",,,"0.01","0.0","0.0","57","32","33"
"USC00048135","SHASTA DAM, CA US","2023-02-23",,,"0.00","0.0","0.0","48","29","31"
"USC00048135","SHASTA DAM, CA US","2023-02-24",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-02-25","    2","2.07",,"0.0","0.0","48","31","48"
"USC00048135","SHASTA DAM, CA US","2023-02-26",,,"0.75","0.0","0.0","54","36","37"
"USC00048135","SHASTA DAM, CA US","2023-02-27",,,"0.79","0.0","0.0","54","35","35"
"USC00048135","SHASTA DAM, CA US","2023-02-28",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-03-01","    2","1.49",,"1.0","1.0","46","31","31"
"USC00048135","SHASTA DAM, CA US","2023-03-02",,,"0.01","0.0","0.0","50","31","38"
"USC00048135","SHASTA DAM, CA US","2023-03-03",,,"0.00","0.0","0.0","60","38","39"
"USC00048135","SHASTA DAM, CA US","2023-03-04",,,"0.00","0.0","0.0","54","39","40"
"USC00048135","SHASTA DAM, CA US","2023-03-05",,,"0.86","0.0","0.0","49","31","39"
"USC00048135","SHASTA DAM, CA US","2023-03-06",,,"0.05","0.0","0.0","51","32","32"
"USC00048135","SHASTA DAM, CA US","2023-03-07",,,"0.42","0.0","0.0","38","31","35"
"USC00048135","SHASTA DAM, CA US","2023-03-08",,,"0.97","0.0","0.0","44","34","37"
"USC00048135","SHASTA DAM, CA US","2023-03-09",,,"0.02","0.0","0.0","50","36","40"
"USC00048135","SHASTA DAM, CA US","2023-03-10",,,"2.01","2.5","3.0","44","31","40"
"USC00048135","SHASTA DAM, CA US","2023-03-11",,,"0.00","0.0","0.0","53","37","39"
"USC00048135","SHASTA DAM, CA US","2023-03-12",,,"0.50","0.0","0.0","43","38","39"
"USC00048135","SHASTA DAM, CA US","2023-03-13",,,"1.20","0.0","0.0","49","39","48"
"USC00048135","SHASTA DAM, CA US","2023-03-14",,,"5.90","0.0","0.0","54","46","46"
"USC00048135","SHASTA DAM, CA US","2023-03-15",,,"2.30","0.0","0.0","48","38","40"
"USC00048135","SHASTA DAM, CA US","2023-03-16",,,"0.00","0.0","0.0","57","40","43"
"USC00048135","SHASTA DAM, CA US","2023-03-17",,,"0.00","0.0","0.0","63","41","41"
"USC00048135","SHASTA DAM, CA US","2023-03-18",,,"0.00","0.0","0.0","67","40","48"
"USC00048135","SHASTA DAM, CA US","2023-03-19",,,"1.10","0.0","0.0","63","44","47"
"USC00048135","SHASTA DAM, CA US","2023-03-20",,,"1.54","0.0","0.0","63","44","45"
"USC00048135","SHASTA DAM, CA US","2023-03-21",,,"0.00","0.0","0.0","58","43","45"
"USC00048135","SHASTA DAM, CA US","2023-03-22",,,"0.19","0.0","0.0","57","43","43"
"USC00048135","SHASTA DAM, CA US","2023-03-23",,,"0.18","0.0","0.0","53","41","41"
"USC00048135","SHASTA DAM, CA US","2023-03-24",,,"0.00","0.0","0.0","58","35","36"
"USC00048135","SHASTA DAM, CA US","2023-03-25",,,"0.00","0.0","0.0","57","35","38"
"USC00048135","SHASTA DAM, CA US","2023-03-26",,,"0.00","0.0","0.0","57","35","38"
"USC00048135","SHASTA DAM, CA US","2023-03-27",,,"0.00","0.0","0.0","57","35","37"
"USC00048135","SHASTA DAM, CA US","2023-03-28",,,"1.27","0.0","0.0","52","36","36"
"USC00048135","SHASTA DAM, CA US","2023-03-29",,,"1.92","0.0","0.0","41","32","33"
"USC00048135","SHASTA DAM, CA US","2023-03-30",,,"0.38","0.0","0.0","46","33","37"
"USC00048135","SHASTA DAM, CA US","2023-03-31",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-04-01",,,"0.01","0.0","0.0","58","37","46"
"USC00048135","SHASTA DAM, CA US","2023-04-02",,,"0.01","0.0","0.0","58","37","53"
"USC00048135","SHASTA DAM, CA US","2023-04-03",,,"0.00","0.0","0.0","59","33","37"
"USC00048135","SHASTA DAM, CA US","2023-04-04",,,"0.00","0.0","0.0","54","34","35"
"USC00048135","SHASTA DAM, CA US","2023-04-05",,,"0.00","0.0","0.0","59","35","41"
"USC00048135","SHASTA DAM, CA US","2023-04-06",,,"0.00","0.0","0.0","61","41","46"
"USC00048135","SHASTA DAM, CA US","2023-04-07",,,"1.62","0.0","0.0","55","44","45"
"USC00048135","SHASTA DAM, CA US","2023-04-08",,,"1.59","0.0","0.0","55","44","49"
"USC00048135","SHASTA DAM, CA US","2023-04-09",,,"0.00","0.0","0.0","63","44","49"
"USC00048135","SHASTA DAM, CA US","2023-04-10",,,"0.00","0.0","0.0","74","44","49"
"USC00048135","SHASTA DAM, CA US","2023-04-11",,,"0.00","0.0","0.0","77","49","53"
"USC00048135","SHASTA DAM, CA US","2023-04-12",,,"0.00","0.0","0.0","71","45","46"
"USC00048135","SHASTA DAM, CA US","2023-04-13",,,"0.00","0.0","0.0","61","41","43"
"USC00048135","SHASTA DAM, CA US","2023-04-14",,,"0.00","0.0","0.0","67","42","45"
"USC00048135","SHASTA DAM, CA US","2023-04-15",,,"0.00","0.0","0.0","68","45","57"
"USC00048135","SHASTA DAM, CA US","2023-04-16",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2023-04-17","    2","0.00",,"0.0","0.0","71","47","50"
"USC00048135","SHASTA DAM, CA US","2023-04-18",,,"0.03","0.0","0.0","58","35","39"
"USC00048135","SHASTA DAM, CA US","2023-04-19",,,"0.00","0.0","0.0","55","39","43"
"USC00048135","SHASTA DAM, CA US","2023-04-20",,,"0.00","0.0","0.0","62","42","46"
"USC00048135","SHASTA DAM, CA US","2023-04-21",,,"0.00","0.0","0.0","71","46","53"
"USC00048135","SHASTA DAM, CA US","2023-04-22",,,"0.00","0.0","0.0","77","53","67"
"USC00048135","SHASTA DAM, CA US","2023-04-23",,,"0.00","0.0","0.0","81","54","73"
"USC00048135","SHASTA DAM, CA US","2023-04-24",,,"0.00","0.0","0.0","82","52","55"
"USC00048135","SHASTA DAM, CA US","2023-04-25",,,"0.00","0.0","0.0","80","55","59"
"USC00048135","SHASTA DAM, CA US","2023-04-26",,,"0.00","0.0","0.0","84","59","63"
"USC00048135","SHASTA DAM, CA US","2023-04-27",,,"0.00","0.0","0.0","91","62","66"
"USC00048135","SHASTA DAM, CA US","2023-04-28",,,"0.00","0.0","0.0","94","60","63"
"USC00048135","SHASTA DAM, CA US","2023-04-29",,,"0.00","0.0","0.0","90","61","64"
"USC00048135","SHASTA DAM, CA US","2023-04-30",,,"0.00","0.0","0.0","88","56","72"
"USC00048135","SHASTA DAM, CA US","2023-05-01",,,"0.00","0.0","0.0","88","50","50"
"USC00048135","SHASTA DAM, CA US","2023-05-02",,,"0.11","0.0","0.0","56","46","46"
"USC00048135","SHASTA DAM, CA US","2023-05-03",,,"0.01","0.0","0.0","60","46","49"
"USC00048135","SHASTA DAM, CA US","2023-05-04",,,"0.00","0.0","0.0","70","49","52"
"USC00048135","SHASTA DAM, CA US","2023-05-05",,,"0.14","0.0","0.0","55","47","49"
"USC00048135","SHASTA DAM, CA US","2023-05-06",,,"1.82","0.0","0.0","54","45","49"
"USC00048135","SHASTA DAM, CA US","2023-05-07",,,"0.18","0.0","0.0","57","45","45"
"USC00048135","SHASTA DAM, CA US","2023-05-08",,,"0.10","0.0","0.0","55","45","46"
"USC00048135","SHASTA DAM, CA US","2023-05-09",,,"0.05","0.0","0.0","57","45","49"
"USC00048135","SHASTA DAM, CA US","2023-05-10",,,"0.00","0.0","0.0","72","49","52"
"USC00048135","SHASTA DAM, CA US","2023-05-11",,,"0.00","0.0","0.0","73","49","56"
"USC00048135","SHASTA DAM, CA US","2023-05-12",,,"0.00","0.0","0.0","80","56","65"
"USC00048135","SHASTA DAM, CA US","2023-05-13",,,"0.00","0.0","0.0","91","65","71"
"USC00048135","SHASTA DAM, CA US","2023-05-14",,,"0.00","0.0","0.0","94","69","73"
"USC00048135","SHASTA DAM, CA US","2023-05-15",,,"0.00","0.0","0.0","90","60","66"
"USC00048135","SHASTA DAM, CA US","2023-05-16",,,"0.00","0.0","0.0","85","62","65"
"USC00048135","SHASTA DAM, CA US","2023-05-17",,,"0.00","0.0","0.0","90","63","67"
"USC00048135","SHASTA DAM, CA US","2023-05-18",,,"0.00","0.0","0.0","91","65","69"
"USC00048135","SHASTA DAM, CA US","2023-05-19",,,"0.00","0.0","0.0","92","65","68"
"USC00048135","SHASTA DAM, CA US","2023-05-20",,,"0.00","0.0","0.0","91","65","69"
"USC00048135","SHASTA DAM, CA US","2023-05-21",,,"0.00","0.0","0.0","88","65","68"
"USC00048135","SHASTA DAM, CA US","2023-05-22",,,"0.00","0.0","0.0","89","66","68"
"USC00048135","SHASTA DAM, CA US","2023-05-23",,,"0.00","0.0","0.0","89","66","67"
"USC00048135","SHASTA DAM, CA US","2023-05-24",,,"0.50","0.0","0.0","89","57","62"
"USC00048135","SHASTA DAM, CA US","2023-05-25",,,"0.00","0.0","0.0","81","60","65"
"USC00048135","SHASTA DAM, CA US","2023-05-26",,,"0.02","0.0","0.0","83","60","64"
"USC00048135","SHASTA DAM, CA US","2023-05-27",,,"0.00","0.0","0.0","81","60","62"
"USC00048135","SHASTA DAM, CA US","2023-05-28",,,"0.08","0.0","0.0","82","62","63"
"USC00048135","SHASTA DAM, CA US","2023-05-29",,,"0.00","0.0","0.0","87","61","63"
"USC00048135","SHASTA DAM, CA US","2023-05-30",,,"0.00","0.0","0.0","85","58","62"
"USC00048135","SHASTA DAM, CA US","2023-05-31",,,"0.00","0.0","0.0","84","60","64"
"USC00048135","SHASTA DAM, CA US","2023-06-01",,,"0.01","0.0","0.0","85","63","64"
"USC00048135","SHASTA DAM, CA US","2023-06-02",,,"0.00","0.0","0.0","83","61","64"
"USC00048135","SHASTA DAM, CA US","2023-06-03",,,"0.00","0.0","0.0","86","64","71"
"USC00048135","SHASTA DAM, CA US","2023-06-04",,,"0.00","0.0","0.0","93","68","72"
"USC00048135","SHASTA DAM, CA US","2023-06-05",,,"0.00","0.0","0.0","94","72","77"
"USC00048135","SHASTA DAM, CA US","2023-06-06",,,"0.21","0.0","0.0","92","67","74"
"USC00048135","SHASTA DAM, CA US","2023-06-07",,,"0.00","0.0","0.0","79","61","64"
"USC00048135","SHASTA DAM, CA US","2023-06-08",,,"0.00","0.0","0.0","79","63","64"
"USC00048135","SHASTA DAM, CA US","2023-06-09",,,"0.00","0.0","0.0","80","63","66"
"USC00048135","SHASTA DAM, CA US","2023-06-10",,,"0.00","0.0","0.0","84","64","67"
"USC00048135","SHASTA DAM, CA US","2023-06-11",,,"0.00","0.0","0.0","91","65","69"
"USC00048135","SHASTA DAM, CA US","2023-06-12",,,"0.02","0.0","0.0","92","64","66"
"USC00048135","SHASTA DAM, CA US","2023-06-13",,,"0.00","0.0","0.0","83","63","65"
"USC00048135","SHASTA DAM, CA US","2023-06-14",,,"0.00","0.0","0.0","87","65","72"
"USC00048135","SHASTA DAM, CA US","2023-06-15",,,"0.00","0.0","0.0","89","66","69"
"USC00048135","SHASTA DAM, CA US","2023-06-16",,,"0.00","0.0","0.0","92","68","75"
"USC00048135","SHASTA DAM, CA US","2023-06-17",,,"0.00","0.0","0.0","96","70","73"
"USC00048135","SHASTA DAM, CA US","2023-06-18",,,"0.00","0.0","0.0","90","65","67"
"USC00048135","SHASTA DAM, CA US","2023-06-19",,,"0.00","0.0","0.0","83","53","57"
"USC00048135","SHASTA DAM, CA US","2023-06-20",,,"0.00","0.0","0.0","74","51","55"
"USC00048135","SHASTA DAM, CA US","2023-06-21",,,"0.00","0.0","0.0","74","55","57"
"USC00048135","SHASTA DAM, CA US","2023-06-22",,,"0.00","0.0","0.0","85","56","63"
"USC00048135","SHASTA DAM, CA US","2023-06-23",,,"0.00","0.0","0.0","83","56","59"
"USC00048135","SHASTA DAM, CA US","2023-06-24",,,"0.00","0.0","0.0","80","58","71"
"USC00048135","SHASTA DAM, CA US","2023-06-25",,,"0.00","0.0","0.0","83","61","65"
"USC00048135","SHASTA DAM, CA US","2023-06-26",,,"0.00","0.0","0.0","84","61","64"
"USC00048135","SHASTA DAM, CA US","2023-06-27",,,"0.53","0.0","0.0","89","63","66"
"USC00048135","SHASTA DAM, CA US","2023-06-28",,,"0.00","0.0","0.0","90","64","68"
"USC00048135","SHASTA DAM, CA US","2023-06-29",,,"0.00","0.0","0.0","94","68","77"
"USC00048135","SHASTA DAM, CA US","2023-06-30",,,"0.00","0.0","0.0","99","76","80"
"USC00048135","SHASTA DAM, CA US","2023-07-01",,,"0.00","0.0","0.0","104","75","79"
"USC00048135","SHASTA DAM, CA US","2023-07-02",,,"0.00","0.0","0.0","106","77","80"
"USC00048135","SHASTA DAM, CA US","2023-07-03",,,"0.00","0.0","0.0","105","74","77"
"USC00048135","SHASTA DAM, CA US","2023-07-04",,,"0.00","0.0","0.0","102","73","76"
"USC00048135","SHASTA DAM, CA US","2023-07-05",,,"0.00","0.0","0.0","103","72","79"
"USC00048135","SHASTA DAM, CA US","2023-07-06",,,"0.00","0.0","0.0","96","70","73"
"USC00048135","SHASTA DAM, CA US","2023-07-07",,,"0.39","0.0","0.0","93","66","68"
"USC00048135","SHASTA DAM, CA US","2023-07-08",,,"0.00","0.0","0.0","92","67","71"
"USC00048135","SHASTA DAM, CA US","2023-07-09",,,"0.00","0.0","0.0","94","62","65"
"USC00048135","SHASTA DAM, CA US","2023-07-10",,,"0.00","0.0","0.0","87","62","65"
"USC00048135","SHASTA DAM, CA US","2023-07-11",,,"0.00","0.0","0.0","93","65","72"
"USC00048135","SHASTA DAM, CA US","2023-07-12",,,"0.00","0.0","0.0","96","71","75"
"USC00048135","SHASTA DAM, CA US","2023-07-13",,,"0.00","0.0","0.0","94","69","74"
"USC00048135","SHASTA DAM, CA US","2023-07-14",,,"0.00","0.0","0.0","98","73","80"
"USC00048135","SHASTA DAM, CA US","2023-07-15",,,"0.00","0.0","0.0","102","75","80"
"USC00048135","SHASTA DAM, CA US","2023-07-16",,,"0.00","0.0","0.0","107","79","82"
"USC00048135","SHASTA DAM, CA US","2023-07-17",,,"0.00","0.0","0.0","108","80","81"
"USC00048135","SHASTA DAM, CA US","2023-07-18",,,"0.00","0.0","0.0","99","73","78"
"USC00048135","SHASTA DAM, CA US","2023-07-19",,,"0.00","0.0","0.0","100","72","77"
"USC00048135","SHASTA DAM, CA US","2023-07-20",,,"0.00","0.0","0.0","100","71","75"
"USC00048135","SHASTA DAM, CA US","2023-07-21",,,"0.00","0.0","0.0","104","75","80"
"USC00048135","SHASTA DAM, CA US","2023-07-22",,,"0.00","0.0","0.0","108","79","82"
"USC00048135","SHASTA DAM, CA US","2023-07-23",,,"0.00","0.0","0.0","108","78","80"
"USC00048135","SHASTA DAM, CA US","2023-07-24",,,"0.00","0.0","0.0","101","70","76"
"USC00048135","SHASTA DAM, CA US","2023-07-25",,,"0.00","0.0","0.0","96","71","74"
"USC00048135","SHASTA DAM, CA US","2023-07-26",,,"0.00","0.0","0.0","97","71","76"
"USC00048135","SHASTA DAM, CA US","2023-07-27",,,"0.00","0.0","0.0","97","71","76"
"USC00048135","SHASTA DAM, CA US","2023-07-28",,,"0.00","0.0","0.0","94","70","73"
"USC00048135","SHASTA DAM, CA US","2023-07-29",,,"0.00","0.0","0.0","95","70","73"
"USC00048135","SHASTA DAM, CA US","2023-07-30",,,"0.00","0.0","0.0","94","69","72"
"USC00048135","SHASTA DAM, CA US","2023-07-31",,,"0.00","0.0","0.0","98","70","74"
"USC00048135","SHASTA DAM, CA US","2023-08-01",,,"0.00","0.0","0.0","98","69","71"
"USC00048135","SHASTA DAM, CA US","2023-08-02",,,"0.00","0.0","0.0","97","68","68"
"USC00048135","SHASTA DAM, CA US","2023-08-03",,,"0.00","0.0","0.0","95","68","70"
"USC00048135","SHASTA DAM, CA US","2023-08-04",,,"0.00","0.0","0.0","89","69","71"
"USC00048135","SHASTA DAM, CA US","2023-08-05",,,"0.00","0.0","0.0","98","71","77"
"USC00048135","SHASTA DAM, CA US","2023-08-06",,,"0.00","0.0","0.0","99","73","77"
"USC00048135","SHASTA DAM, CA US","2023-08-07",,,"0.00","0.0","0.0","99","73","78"
"USC00048135","SHASTA DAM, CA US","2023-08-08",,,"0.00","0.0","0.0","100","74","76"
"USC00048135","SHASTA DAM, CA US","2023-08-09",,,"0.00","0.0","0.0","94","67","71"
"USC00048135","SHASTA DAM, CA US","2023-08-10",,,"0.00","0.0","0.0","92","68","76"
"USC00048135","SHASTA DAM, CA US","2023-08-11",,,"0.00","0.0","0.0","96","68","72"
"USC00048135","SHASTA DAM, CA US","2023-08-12",,,"0.00","0.0","0.0","95","67","73"
"USC00048135","SHASTA DAM, CA US","2023-08-13",,,"0.00","0.0","0.0","99","71","76"
"USC00048135","SHASTA DAM, CA US","2023-08-14",,,"0.00","0.0","0.0","109","76","78"
"USC00048135","SHASTA DAM, CA US","2023-08-15",,,"0.01","0.0","0.0","102","76","80"
"USC00048135","SHASTA DAM, CA US","2023-08-16",,,"0.00","0.0","0.0","109","74","84"
