date,load_forecast_mean_mw,load_forecast_max_mw,load_forecast_min_mw
2023-06-03,22276.1075,27656.39,17732.49
2023-06-04,21993.478333333333,28002.07,17351.77
2023-06-05,24147.54125,28473.57,21073.31
2023-06-06,23797.399166666666,28095.79,20847.69
2023-06-07,23861.625416666666,28237.67,21359.0
2023-06-08,23628.006250000002,28553.85,20072.65
2023-06-09,23407.08083333333,27362.86,20421.11
2023-06-10,22158.686666666665,26371.15,19154.07
2023-06-11,21724.263333333332,26087.24,18972.85
2023-06-12,23691.095,27724.09,20785.35
2023-06-13,23453.762916666663,28432.11,20222.88
2023-06-14,24049.85666666667,29262.23,20675.36
2023-06-15,24813.87125,29536.99,22085.29
2023-06-16,25201.560416666664,29952.96,22224.62
2023-06-17,23778.966666666664,29093.93,19706.84
2023-06-18,22035.355833333335,27223.07,17410.94
2023-06-19,23376.773333333334,27769.42,19902.76
2023-06-20,22954.743749999998,27971.72,19057.25
2023-06-21,23732.12166666667,29091.81,20007.38
2023-06-22,23285.512083333335,28443.19,19244.03
2023-06-23,23163.681249999998,27537.34,19434.98
2023-06-24,21580.73083333333,26348.81,17186.43
2023-06-25,21118.289166666666,26851.72,16080.6
2023-06-26,23568.681666666667,29131.2,20428.21
2023-06-27,24608.560416666664,29816.39,21346.14
2023-06-28,24866.533333333336,30278.49,21394.45
2023-06-29,26282.8475,32996.28,22482.49
2023-06-30,28764.22708333333,36606.89,23310.2
2023-07-01,28766.530833333334,37522.26,23348.23
2023-07-02,29134.329166666666,37825.75,23227.71
2023-07-03,30149.180416666666,37908.05,24226.69
2023-07-04,26051.739583333332,32432.31,22155.23
2023-07-05,25673.12041666667,31589.64,22296.2
2023-07-06,25063.62125,30585.82,21535.92
2023-07-07,25206.336249999997,30370.25,21732.34
2023-07-08,23602.25125,29241.07,19096.77
2023-07-09,23175.349166666667,29556.73,18112.06
2023-07-10,26316.365416666667,33381.09,21865.32
2023-07-11,28569.624583333334,36343.14,23066.09
2023-07-12,29258.98125,37018.62,23796.49
2023-07-13,30506.74,38438.62,24712.95
2023-07-14,31257.82875,40465.25,24449.28
2023-07-15,30803.288333333334,40511.46,24488.58
2023-07-16,31585.258749999997,41953.51,23910.87
2023-07-17,34662.54083333333,44316.48,26359.51
2023-07-18,32227.020416666666,40014.29,25871.49
2023-07-19,32293.614166666666,40249.7,25958.91
2023-07-20,32972.98,42190.41,25641.72
2023-07-21,33706.9125,43407.98,25792.19
2023-07-22,32061.13333333333,41797.11,25246.85
2023-07-23,30901.015833333335,40059.43,24104.09
2023-07-24,32984.75958333333,42101.91,25699.56
2023-07-25,33304.41125,42420.57,25893.54
2023-07-26,32869.677083333336,41310.31,25965.41
2023-07-27,33278.79125,42000.35,26267.72
2023-07-28,32764.397083333333,41859.89,25784.72
2023-07-29,30840.19541666667,39010.35,25386.07
2023-07-30,29697.626666666667,38275.82,23933.73
2023-07-31,32134.25,40379.33,25123.5
2023-08-01,31389.402083333334,38497.43,25492.23
2023-08-02,30166.669583333332,36964.32,24993.03
2023-08-03,29161.242916666666,35879.5,24486.7
2023-08-04,29110.70041666667,36871.91,23797.83
2023-08-05,28413.830416666668,37332.4,23355.65
2023-08-06,29218.872916666664,38909.75,22906.27
2023-08-07,31717.162083333333,40747.37,24514.96
2023-08-08,30223.263333333332,37706.77,24802.63
2023-08-09,29758.65125,36333.51,24979.08
2023-08-10,29499.416666666668,35343.93,24902.06
2023-08-11,29299.18625,35517.23,24721.18
2023-08-12,27404.86208333333,34430.14,23187.69
2023-08-13,27861.95875,36363.65,22655.18
2023-08-14,32317.595,41696.64,24450.16
2023-08-15,35001.36958333333,45300.97,26518.12
2023-08-16,35865.527083333334,45933.22,27338.91
2023-08-17,34374.525416666664,42933.47,27120.08
2023-08-18,31498.249166666665,38550.04,25839.86
2023-08-19,28806.240416666667,35350.79,24531.22
2023-08-20,28098.086249999997,33601.79,23974.0
2023-08-21,30078.56625,35102.98,24945.43
2023-08-22,28622.875833333335,35420.65,23314.49
2023-08-23,29337.372083333332,37325.17,23281.27
2023-08-24,30157.46416666667,37504.3,24189.01
2023-08-25,29530.725416666668,37160.98,24257.67
2023-08-26,27484.62166666667,35681.72,22934.19
2023-08-27,27435.719583333335,36728.7,21869.42
2023-08-28,32729.615416666667,42767.78,24491.47
2023-08-29,33403.377499999995,43302.55,25420.56
2023-08-30,33502.24166666667,43784.77,25435.5
2023-08-31,31473.32083333333,39688.09,25250.77
2023-09-01,29176.275416666667,34049.4,24711.68
2023-09-02,26192.155,30851.52,23593.15
2023-09-03,24294.36333333333,28428.96,22187.03
2023-09-04,23828.519166666665,29874.82,19999.21
2023-09-05,25766.959166666667,31928.52,21697.09
2023-09-06,26382.997916666664,32937.6,22247.65
2023-09-07,27673.971250000002,34441.46,22899.53
2023-09-08,28888.762083333335,36321.45,23214.55
2023-09-09,28687.37041666667,36796.91,23767.34
2023-09-10,28375.157083333335,36393.75,23453.81
2023-09-11,30972.26833333333,38776.85,24205.28
2023-09-12,29427.37875,36322.01,24034.06
2023-09-13,27648.983333333334,33579.83,23364.84
2023-09-14,27066.38625,33256.88,22657.86
2023-09-15,27218.943333333333,33838.2,22680.57
2023-09-16,25299.867916666666,31347.45,21610.18
2023-09-17,23420.418333333335,28862.4,19613.59
2023-09-18,24983.14375,29934.06,21458.44
2023-09-19,25389.270833333332,30914.13,21576.95
2023-09-20,25174.1925,30511.46,21719.98
2023-09-21,24905.84833333333,29587.47,22005.58
2023-09-22,24654.681249999998,29271.02,21580.34
2023-09-23,22485.46875,27642.71,18317.92
2023-09-24,21798.974166666667,27598.72,17430.93
2023-09-25,24793.872916666664,30542.79,20720.83
2023-09-26,25642.5575,31757.58,21773.76
2023-09-27,25573.26375,31685.0,21573.36
2023-09-28,25363.525416666667,31395.2,21826.38
2023-09-29,24633.525833333333,29210.56,21736.47
2023-09-30,22871.23833333333,25702.34,21288.07
2023-10-01,21229.53125,25554.51,17671.72
2023-10-02,23017.21375,27980.29,19690.9
2023-10-03,24091.512083333335,29661.15,20535.46
2023-10-04,25495.280416666665,32472.08,20858.63
2023-10-05,27366.426666666666,34863.69,22188.78
2023-10-06,28469.455416666668,36717.95,22668.08
2023-10-07,26402.30541666667,34092.48,21922.62
2023-10-08,25456.426666666666,32786.77,21397.13
2023-10-09,26060.069166666668,30979.33,21346.68
2023-10-10,24679.484583333335,29167.71,21122.25
2023-10-11,23861.529583333333,28515.42,20894.03
2023-10-12,23394.155,28651.78,19733.48
2023-10-13,23788.1675,28228.64,20581.26
2023-10-14,22320.514583333334,27032.45,18675.03
2023-10-15,22430.521666666667,29406.69,18053.95
2023-10-16,25152.9575,31438.91,20350.29
2023-10-17,25710.38791666667,32464.88,21154.64
2023-10-18,26569.312916666666,34439.71,21410.58
2023-10-19,27866.821249999997,35992.32,21875.98
2023-10-20,27225.92916666667,33743.31,22255.81
2023-10-21,23609.9375,27961.08,21011.73
2023-10-22,21793.150833333333,26251.03,19127.26
2023-10-23,23619.804999999997,27916.57,20048.24
2023-10-24,23682.846666666665,28679.29,20347.42
2023-10-25,23958.00125,27918.8,20658.63
2023-10-26,23387.63791666667,27425.76,20436.36
2023-10-27,23083.418333333335,26665.1,20165.97
2023-10-28,20890.75125,25056.06,16494.63
2023-10-29,20026.8725,25136.76,15144.58
2023-10-30,22676.071249999997,27454.82,19053.26
2023-10-31,23429.62041666667,28050.96,20340.49
2023-11-01,23372.718333333334,28193.45,19941.81
2023-11-02,23020.447083333333,27614.81,19630.73
2023-11-03,23148.27625,27702.52,20316.38
2023-11-04,21482.104583333334,26566.69,17608.59
2023-11-05,20976.2448,26638.41,16531.53
2023-11-06,23375.131666666668,28484.37,19658.55
2023-11-07,23224.984166666665,28294.9,20015.54
2023-11-08,22836.415833333333,27957.03,18883.39
2023-11-09,23343.61125,28054.2,20024.62
2023-11-10,23169.4075,27353.46,20210.73
2023-11-11,20949.7725,25114.48,16561.36
2023-11-12,20465.6975,25314.45,15907.42
2023-11-13,23370.623333333333,27977.66,19775.06
2023-11-14,23528.799166666668,28421.9,20371.33
2023-11-15,24685.37625,28258.84,20797.96
2023-11-16,23875.340833333332,28056.3,20572.3
2023-11-17,23312.88875,27375.22,20239.86
2023-11-18,22107.680833333332,25518.07,19786.56
2023-11-19,20622.52875,25321.36,16613.65
2023-11-20,22833.241250000003,27818.63,19516.86
2023-11-21,23482.2675,28182.22,20228.32
2023-11-22,23571.02791666667,28270.82,20650.07
2023-11-23,20754.74625,23934.88,17613.65
2023-11-24,21461.14625,25881.27,18364.82
2023-11-25,20977.837083333332,25123.25,16421.62
2023-11-26,20892.005833333333,25504.13,16637.35
2023-11-27,23815.757083333334,28329.77,20778.8
2023-11-28,24072.382500000003,28543.19,20601.48
2023-11-29,24530.536666666667,28727.04,21426.85
2023-11-30,24452.80791666667,28316.07,21281.65
2023-12-01,23967.00375,27964.73,20836.49
2023-12-02,22171.460000000003,26222.51,18734.0
2023-12-03,21242.157083333335,25744.94,17567.98
2023-12-04,23356.01375,28109.07,19506.12
2023-12-05,23510.191666666666,28294.59,20162.2
2023-12-06,23358.669583333336,27710.75,19979.36
2023-12-07,23445.67916666667,27535.37,20173.17
2023-12-08,23145.023333333334,26987.92,19691.65
2023-12-09,21301.29,25540.78,16425.78
2023-12-10,21125.37125,25812.89,16245.01
2023-12-11,23863.719583333335,28256.76,20664.5
2023-12-12,24253.430833333332,28833.89,20627.49
2023-12-13,24291.28,28596.37,20513.85
2023-12-14,24543.858333333334,28597.17,21241.47
2023-12-15,24108.052083333332,28040.96,20904.55
2023-12-16,22082.279583333333,26177.56,17615.13
2023-12-17,22136.690416666665,26354.12,19412.17
2023-12-18,25008.183333333334,29057.06,20308.83
2023-12-19,25204.897083333333,29081.14,20732.09
2023-12-20,24975.07416666667,28537.38,20774.28
2023-12-21,24190.61,27793.59,20616.16
2023-12-22,24125.42583333333,27800.43,20499.19
2023-12-23,22280.665833333333,26025.03,19061.42
2023-12-24,21763.72,26078.54,18271.87
2023-12-25,21171.472083333334,24797.75,16853.07
2023-12-26,22981.76166666667,26760.01,20072.06
2023-12-27,23297.0575,26864.62,20182.02
2023-12-28,23339.304583333334,27408.76,20366.95
2023-12-29,23476.68291666667,27262.56,20204.76
2023-12-30,22513.725833333334,26106.88,19708.5
2023-12-31,22086.71541666667,25789.67,19614.2
2024-01-01,21049.387916666667,25743.96,16973.92
2024-01-02,23210.50458333333,27149.3,19951.59
2024-01-03,23450.221250000002,27339.27,19960.6
2024-01-04,23882.07375,28207.14,20680.39
2024-01-05,23010.537500000002,27169.53,19585.35
2024-01-06,21763.187083333334,25232.72,18835.11
2024-01-07,21136.572916666668,25469.92,16681.75
2024-01-08,24240.396666666667,28741.59,20722.13
2024-01-09,24448.202916666665,28596.15,21448.96
2024-01-10,24435.368333333332,28671.92,21332.46
2024-01-11,23842.795,28080.1,20287.59
2024-01-12,23912.8475,27594.4,20498.77
2024-01-13,22341.568333333333,25723.54,19645.34
2024-01-14,20742.751666666667,25280.55,16670.83
2024-01-15,22766.483333333334,27210.88,19713.35
2024-01-16,23669.955,27842.92,20336.97
2024-01-17,23318.437083333334,27379.21,20259.99
2024-01-18,22982.80125,27123.89,19908.62
2024-01-19,23259.124166666665,26531.82,19861.78
2024-01-20,22149.554999999997,25185.27,19709.13
2024-01-21,21236.9975,25023.3,19048.81
2024-01-22,24205.755416666667,27910.18,19274.54
2024-01-23,23192.83125,27347.21,19639.07
2024-01-24,23594.10541666667,27279.72,19392.29
2024-01-25,22798.661666666667,26745.72,19657.61
2024-01-26,22255.797083333335,25903.71,19497.91
2024-01-27,20341.152083333334,24377.41,16494.1
2024-01-28,19591.320416666666,24249.83,15738.18
2024-01-29,21910.441666666666,26744.02,18610.48
2024-01-30,22338.567916666667,26830.64,19233.17
2024-01-31,23036.41,26843.5,19513.85
2024-02-01,23621.97875,27016.25,19859.21
2024-02-02,22739.345833333336,26327.46,20010.05
2024-02-03,21171.895,24747.13,17826.7
2024-02-04,21588.48791666667,25227.0,19258.49
2024-02-05,23678.793333333335,27389.73,19453.34
2024-02-06,23810.565000000002,27501.37,19906.15
2024-02-07,23873.816666666666,27541.62,20396.89
2024-02-08,23613.0175,27606.07,20858.28
2024-02-09,23238.725833333334,27211.23,20078.9
2024-02-10,20651.47625,24894.46,14929.25
2024-02-11,19803.667083333334,24638.4,13849.64
2024-02-12,22235.097916666666,26905.12,17835.21
2024-02-13,22374.519166666665,26684.36,18073.13
2024-02-14,22829.20375,26994.78,20181.52
2024-02-15,22024.832916666666,26357.09,18327.86
2024-02-16,21959.764583333334,25690.06,18835.01
2024-02-17,20710.744166666667,24269.63,18421.95
2024-02-18,19600.065833333334,24159.82,15753.13
2024-02-19,22023.722916666666,26302.11,19070.39
2024-02-20,22973.885833333334,27055.84,19461.05
2024-02-21,21946.476250000003,26743.57,18681.01
2024-02-22,21736.867083333334,26325.52,17157.23
2024-02-23,21565.579999999998,25600.66,17836.65
2024-02-24,19761.326250000002,23845.43,15918.9
2024-02-25,19288.179583333334,23991.86,15114.42
2024-02-26,22422.76625,26604.54,18889.11
2024-02-27,21806.680833333336,26850.19,17643.7
2024-02-28,21181.57416666667,26323.55,16339.89
