DATE,STATION,NAME,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
2022-06-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,83.0,62.0,69.04775796714016
2022-06-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,88.0,69.0,75.08852911216681
2022-06-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,69.0,79.98680636692268
2022-06-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,68.0,75.09092503141649
2022-06-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,97.0,69.0,77.08576164654762
2022-06-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,71.0,77.02133492760115
2022-06-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,70.0,77.92496986889543
2022-06-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,69.0,74.12406243185909
2022-06-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,67.0,72.87903425389916
2022-06-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,73.0,76.9042294227216
2022-06-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,65.0,70.01680228476273
2022-07-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,66.0,70.74921004992943
2022-07-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,65.0,71.15429593341734
2022-07-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,58.0,66.00146922394528
2022-07-04,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,75.0,63.0,69.15394832426266
2022-07-05,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,82.0,63.0,68.18040335995597
2022-07-06,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,79.0,65.0,66.98451686586033
2022-07-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,63.0,69.13487510541505
2022-07-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,65.0,70.89398885728097
2022-07-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,65.0,71.04332971222138
2022-07-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,94.0,69.0,86.95266103502615
2022-07-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,81.0,85.0696485901797
2022-07-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,73.0,80.08825735070751
2022-07-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,72.0,75.98400920987524
2022-07-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,69.0,74.05448213391197
2022-07-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,71.0,76.09447063028922
2022-07-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,72.0,79.0187820135283
2022-07-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,73.0,82.25390403185469
2022-07-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,72.0,77.98628613758935
2022-07-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,75.16558562782703
2022-07-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,77.11453912666656
2022-07-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,71.0,76.81401045549886
2022-07-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,69.0,75.14929734079291
2022-07-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,73.0,80.10739449929787
2022-07-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,73.0,85.01141459187733
2022-07-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,74.0,77.03688734894075
2022-07-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,105.0,73.0,76.04927909283872
2022-07-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,74.0,78.13753086434038
2022-07-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,78.0,79.95869234658083
2022-07-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,114.0,75.0,79.1586002421013
2022-07-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,111.0,74.0,83.89159412634937
2022-07-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,73.0,79.82398665318333
2022-08-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,73.0,75.05934858217663
2022-08-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,85.0,73.0,80.1259026191276
2022-08-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,75.0,79.98204166192502
2022-08-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,77.0,81.77357813609174
2022-08-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,75.85090596904807
2022-08-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,94.0,72.0,83.0436283838265
2022-08-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,70.0,74.99899450478172
2022-08-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,70.0,75.1284280450983
2022-08-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,69.0,75.00729243963262
2022-08-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,94.0,61.0,68.92594117077257
2022-08-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,65.0,70.03090811241147
2022-08-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,66.0,69.10156120592607
2022-08-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,68.0,78.13512344305418
2022-08-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,69.0,69.98889906417409
2022-08-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,78.00674241956328
2022-08-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,105.0,74.0,82.07792719316517
2022-08-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,109.0,74.0,76.92513916658142
2022-08-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,109.0,76.0,83.07367734085017
2022-08-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,73.0,76.97679593186695
2022-08-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,77.0,88.99244242956738
2022-08-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,75.0,75.00026764052583
2022-08-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,71.0,72.0129589893027
2022-08-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,72.0,81.1913783880101
2022-08-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,73.0,76.95310183244092
2022-08-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,72.0,74.95825060353617
2022-08-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,68.0,72.1446737590148
2022-08-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,68.0,81.04446908452948
2022-08-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,68.0,74.07675557100659
2022-08-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,97.0,68.0,68.89697494884184
2022-08-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,69.0,74.02464341788142
2022-08-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,71.0,76.08103757466311
2022-09-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,70.0,70.93256303704304
2022-09-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,71.0,78.06284928614394
2022-09-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,69.0,84.97956024802102
2022-09-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,72.0,72.93545792084693
2022-09-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,73.0,83.1013191442904
2022-09-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,110.0,73.0,80.11379131274865
2022-09-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,111.0,77.0,78.01287288889107
2022-09-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,78.0,80.04507043952688
2022-09-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,80.0,82.1324589076502
2022-09-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,73.0,75.9604512941602
2022-09-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,69.0,72.03485815673534
2022-09-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,88.0,72.0,73.96136565468026
2022-09-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,65.0,65.0
2022-09-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,57.0,57.0
2022-09-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,57.0,59.887505644446556
2022-09-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,60.0,61.042555598869185
2022-09-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,61.0,65.92278197549375
2022-09-18,USC00048135,"SHASTA DAM, CA US",,,0.61,0.0,0.0,76.0,53.0,53.860294626700735
2022-09-19,USC00048135,"SHASTA DAM, CA US",,,0.6,0.0,0.0,65.0,54.0,56.07427068457257
2022-09-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,70.0,55.0,56.067767287009346
2022-09-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,56.0,57.96697350005021
2022-09-22,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,73.0,55.0,55.070320171134036
2022-09-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,55.0,65.91939040596877
2022-09-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,66.0,73.96276835630789
2022-09-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,66.0,66.0407330144138
2022-09-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,65.0,67.10338018213866
2022-09-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,64.0,64.96175606427903
2022-09-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,60.0,60.94040902310654
2022-09-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,61.0,63.09825070386222
2022-09-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,63.0,68.06126864178144
2022-10-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,63.0,77.01487235001568
2022-10-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,61.0,69.11811188482233
2022-10-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,62.0,62.19470055144781
2022-10-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,62.0,62.03659167785283
2022-10-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,61.0,63.941012823313436
2022-10-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,63.0,64.04973091065375
2022-10-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,63.0,63.91800661134472
2022-10-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,63.0,66.12421627661793
2022-10-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,62.0,62.92983505661706
2022-10-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,63.0,70.98068595740966
2022-10-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,64.0,64.91623235682566
2022-10-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,65.0,65.01821732657709
2022-10-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,97.0,63.0,63.0217454287935
2022-10-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,62.0,63.074264595423365
2022-10-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,59.0,68.0119642187961
2022-10-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,53.0,53.0046267047693
2022-10-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,76.0,53.0,55.94261199116056
2022-10-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,56.0,56.97136526905733
2022-10-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,56.0,67.86070870190134
2022-10-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,65.0,65.13937009080193
2022-10-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,57.0,57.0
2022-10-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,56.0,63.164069643160346
2022-10-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,70.0,46.0,47.98789709525226
2022-10-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,66.0,48.0,49.809787568142966
2022-10-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.0,50.0,54.954960607759254
2022-10-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,71.0,49.0,49.99973937689942
2022-10-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,65.0,49.0,55.00653503617206
2022-10-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,68.0,49.5,53.5676837226763
2022-10-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,71.0,50.0,52.01738804844561
2022-10-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.0,52.0,65.96630037365475
2022-10-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,51.0,51.9085010297648
2022-11-01,USC00048135,"SHASTA DAM, CA US",,,0.01,,,74.0,49.0,49.0
2022-11-02,USC00048135,"SHASTA DAM, CA US",,,0.45,,,55.0,39.0,41.060452584360874
2022-11-03,USC00048135,"SHASTA DAM, CA US",,,0.0,,,55.0,39.0,41.08584127091017
2022-11-04,USC00048135,"SHASTA DAM, CA US",,,0.0,,,58.0,41.0,45.93261429861261
2022-11-05,USC00048135,"SHASTA DAM, CA US",,,0.15,,,58.0,43.0,44.100699645621276
2022-11-06,USC00048135,"SHASTA DAM, CA US",,,0.1,,,51.0,44.0,51.0
2022-11-07,USC00048135,"SHASTA DAM, CA US",,,0.66,,,53.0,36.0,39.911291579878814
2022-11-08,USC00048135,"SHASTA DAM, CA US",,,1.2,0.0,0.0,47.0,34.0,34.02467050505566
2022-11-09,USC00048135,"SHASTA DAM, CA US",,,0.4,0.0,0.0,40.0,34.0,40.0
2022-11-10,USC00048135,"SHASTA DAM, CA US",,,0.4,0.0,0.0,47.0,34.0,39.893555719878684
2022-11-11,USC00048135,"SHASTA DAM, CA US",,,0.0,,,56.0,39.0,42.86413623726093
2022-11-12,USC00048135,"SHASTA DAM, CA US",,,0.0,,,55.0,38.0,42.04738190454039
2022-11-13,USC00048135,"SHASTA DAM, CA US",,,0.0,,,55.0,38.0,41.9545724012055
2022-11-14,USC00048135,"SHASTA DAM, CA US",,,0.0,,,60.0,42.0,49.151210171053364
2022-11-15,USC00048135,"SHASTA DAM, CA US",,,0.0,,,63.0,42.0,52.172106627833536
2022-11-16,USC00048135,"SHASTA DAM, CA US",,,0.0,,,66.0,51.0,55.047198928910156
2022-11-17,USC00048135,"SHASTA DAM, CA US",,,0.0,,,69.0,43.0,44.09517401067711
2022-11-18,USC00048135,"SHASTA DAM, CA US",,,0.0,,,54.0,43.0,47.897614655343666
2022-11-19,USC00048135,"SHASTA DAM, CA US",,,0.0,,,60.0,45.0,45.86681033139414
2022-11-20,USC00048135,"SHASTA DAM, CA US",,,0.0,,,63.0,40.0,52.98585856879407
2022-11-21,USC00048135,"SHASTA DAM, CA US",,,0.0,,,62.0,45.0,46.871343941174096
2022-11-22,USC00048135,"SHASTA DAM, CA US",,,0.0,,,65.0,45.0,47.03076377087628
2022-11-23,USC00048135,"SHASTA DAM, CA US",,,0.0,,,60.0,46.0,50.921632362935455
2022-11-24,USC00048135,"SHASTA DAM, CA US",,,0.0,,,67.0,46.0,65.01904558069965
2022-11-25,USC00048135,"SHASTA DAM, CA US",,,0.0,,,72.0,45.0,47.982689808184766
2022-11-26,USC00048135,"SHASTA DAM, CA US",,,0.0,,,64.0,48.0,53.06373523721936
2022-11-27,USC00048135,"SHASTA DAM, CA US",,,0.0,,,65.0,47.0,53.03263387803954
2022-11-28,USC00048135,"SHASTA DAM, CA US",,,0.0,,,65.0,37.0,37.95960768588986
2022-11-29,USC00048135,"SHASTA DAM, CA US",,,0.0,,,65.0,37.0,37.86316143349015
2022-11-30,USC00048135,"SHASTA DAM, CA US",,,0.0,,,65.0,37.0,38.01625105878591
2022-12-01,USC00048135,"SHASTA DAM, CA US",,,1.12,0.0,0.0,48.0,37.0,40.82575234591331
2022-12-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.0,31.0,32.12461069108359
2022-12-03,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,49.0,32.0,38.052893408030414
2022-12-04,USC00048135,"SHASTA DAM, CA US",,,0.3,0.0,0.0,43.0,38.0,41.084277457228694
2022-12-05,USC00048135,"SHASTA DAM, CA US",,,1.1,0.0,0.0,45.0,41.0,42.90305159666903
2022-12-06,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,47.0,40.0,40.035608110497655
2022-12-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,49.0,39.0,39.0
2022-12-08,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,53.0,39.0,42.014906971318254
2022-12-09,USC00048135,"SHASTA DAM, CA US",,,0.97,0.0,0.0,53.0,35.0,35.900156387024865
2022-12-10,USC00048135,"SHASTA DAM, CA US",,,1.75,0.0,0.0,53.0,36.0,39.991655813935296
2022-12-11,USC00048135,"SHASTA DAM, CA US",,,0.1,0.0,0.0,51.0,37.0,39.86214694996868
2022-12-12,USC00048135,"SHASTA DAM, CA US",,,0.1,0.0,0.0,51.0,34.0,34.0
2022-12-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,51.0,34.0,36.83556182669797
2022-12-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,53.0,34.0,37.174711370893064
2022-12-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,56.0,37.0,44.01604049870689
2022-12-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,59.0,39.0,42.000568021613965
2022-12-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,55.0,38.0,39.06760570554493
2022-12-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,56.0,36.0,39.87006931792778
2022-12-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,56.0,32.0,32.0
2022-12-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,43.0,32.0,40.05310598149476
2022-12-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.0,40.0,45.01614546649066
2022-12-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,53.0,45.0,46.92803499196253
2022-12-23,USC00048135,"SHASTA DAM, CA US",,,0.1,0.0,0.0,48.0,40.0,44.064804570981124
2022-12-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,53.0,44.0,46.030273128717724
2022-12-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,59.0,46.0,56.05055572726991
2022-12-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,64.0,44.0,46.038973848024995
2022-12-27,USC00048135,"SHASTA DAM, CA US",,,2.2,0.0,0.0,50.0,42.0,48.93185970001495
2022-12-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,57.0,37.0,37.0
2022-12-29,USC00048135,"SHASTA DAM, CA US",,,0.7,0.0,0.0,51.0,37.0,39.81429438093904
2022-12-30,USC00048135,"SHASTA DAM, CA US",,,2.0,0.0,0.0,42.0,37.0,40.94891677963293
2022-12-31,USC00048135,"SHASTA DAM, CA US",,,2.0,0.0,0.0,57.0,41.0,46.97546567026951
2023-01-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,51.0,40.0,41.06267534333206
2023-01-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,56.0,40.0,41.05121509030306
2023-01-03,USC00048135,"SHASTA DAM, CA US",,,0.2,0.0,0.0,56.0,35.0,37.924791819903646
2023-01-04,USC00048135,"SHASTA DAM, CA US",,,0.07,0.0,0.0,43.0,38.0,41.92257940611661
2023-01-05,USC00048135,"SHASTA DAM, CA US",,,2.53,0.0,0.0,54.0,42.0,49.1306974298838
2023-01-06,USC00048135,"SHASTA DAM, CA US",,,2.0,0.0,0.0,49.0,43.0,43.0
2023-01-07,USC00048135,"SHASTA DAM, CA US",,,2.83,0.0,0.0,46.0,41.0,45.0114249919152
2023-01-08,USC00048135,"SHASTA DAM, CA US",,,2.02,0.0,0.0,47.0,41.0,45.07852486400246
2023-01-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.5,41.0,43.4920498331961
2023-01-10,USC00048135,"SHASTA DAM, CA US",,,2.0,0.0,0.0,54.0,41.0,41.98483400778315
2023-01-11,USC00048135,"SHASTA DAM, CA US",,,2.0,0.0,0.0,48.0,38.0,43.96846681175571
2023-01-12,USC00048135,"SHASTA DAM, CA US",,,1.8,0.0,0.0,48.0,43.0,46.94909270005183
2023-01-13,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,54.0,47.0,48.01429025271713
2023-01-14,USC00048135,"SHASTA DAM, CA US",,,2.6,0.0,0.0,54.0,46.0,48.81775363399929
2023-01-15,USC00048135,"SHASTA DAM, CA US",,,0.95,0.0,0.0,54.0,40.0,41.963888353393166
2023-01-16,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,46.0,41.0,42.0540250882857
2023-01-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,52.0,36.0,37.04236789893652
2023-01-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,55.0,36.0,37.14110646643257
2023-01-19,USC00048135,"SHASTA DAM, CA US",,,0.63,0.0,0.0,55.0,35.0,36.083741750900884
2023-01-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.0,36.0,38.04082577060163
2023-01-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,54.0,38.0,43.00286629420205
2023-01-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,55.0,36.0,44.954346679767376
2023-01-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,53.0,38.0,43.05032682534785
2023-01-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,60.0,43.0,46.03234895308344
2023-01-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,66.0,46.0,46.0
2023-01-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,66.0,46.0,50.91329083177262
2023-01-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,67.0,42.0,42.0
2023-01-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,56.0,40.0,42.11560069634271
2023-01-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,62.0,39.0,44.011020737973126
2023-01-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,49.0,36.0,36.00283975086294
2023-01-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,52.0,35.0,41.0423166986899
2023-02-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,64.0,35.0,36.04813205689775
2023-02-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,57.0,36.0,37.024890726218146
2023-02-03,USC00048135,"SHASTA DAM, CA US",,,0.42,0.0,0.0,53.0,37.0,40.99579196686488
2023-02-04,USC00048135,"SHASTA DAM, CA US",,,0.99,0.0,0.0,49.0,41.0,43.94918179567346
2023-02-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.5,39.0,40.6004856724211
2023-02-06,USC00048135,"SHASTA DAM, CA US",2.0,0.08,0.0,0.0,0.0,52.0,37.0,37.0
2023-02-07,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,59.0,37.0,43.15723285878616
2023-02-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,59.0,35.0,43.015435860598586
2023-02-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,68.0,43.0,46.005269122508864
2023-02-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,68.0,40.0,42.075997841983956
2023-02-11,USC00048135,"SHASTA DAM, CA US",,,0.1,0.0,0.0,56.0,37.0,43.9346813846583
2023-02-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,65.0,44.0,51.057386724098585
2023-02-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,71.0,45.0,46.01152582552008
2023-02-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,67.0,33.0,35.04108813422846
2023-02-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,50.0,35.0,35.93164054961219
2023-02-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,58.0,34.0,34.93070295869723
2023-02-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,48.0,35.0,39.81674824133568
2023-02-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,63.0,39.0,48.95427465580642
2023-02-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,61.0,43.0,55.94902936158168
2023-02-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,73.0,49.0,56.93326296653942
2023-02-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,43.0,43.988453828568645
2023-02-22,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,57.0,32.0,33.006426537161374
